postcodes,latitude,longitude
SE4 2EX,51.464814,-0.0378319
SE4 2NF,51.4660873,-0.0381516
SE4 2PH,51.4545507,-0.0371349
SE4 2SF,51.4605686,-0.034559
SE5 0EZ,51.4833743,-0.0939405
SE5 0RW,51.4742861,-0.0941466
SE5 0TJ,51.4780882,-0.1023551
SE5 7EJ,51.4780898,-0.0825536
SE5 8PQ,51.4708041,-0.0824559
SE5 8RW,51.4731637,-0.092595
SE5 8RX,51.4705384,-0.0931797
SE5 8RZ,51.4731953,-0.0934289
SE5 9RS,51.4680774,-0.0939158
SE6 2DD,51.4445426,-0.0179497
SE6 2JT,51.4422542,-0.0113287
SE6 2RP,51.4293284,-0.0132567
SE6 3BT,51.4327113,-0.0202602
SE6 3NU,51.427185,-0.0125441
SE6 3RW,51.425814,-0.0181417
SE6 4AS,51.449196,-0.0165968
SE6 4DD,51.4352771,-0.0321774
SE6 4HW,51.447418,-0.0188758
SE6 4JU,51.4462168,-0.0206979
SE6 4LG,51.4372508,-0.0324379
SE7 7AG,51.4873527,0.0311663
SE7 7ED,51.479776,0.031251
SE7 7SA,51.4842,0.0339
SE7 7TZ,51.4886662,0.0207237
SE7 8UG,51.4820245,0.0371226
SE8 3BN,51.4807952,-0.0213182
SE8 4AF,51.4755876,-0.0255325
SE8 4RT,51.4768925,-0.0255913
SE8 5AW,51.490344,-0.0437367
SE8 5RA,51.4839019,-0.0311794
SE9 1BT,51.450868,0.0508477
SE9 1DH,51.4513922,0.0506985
SE9 1TD,51.4509437,0.0537153
SE9 1TQ,51.4510759,0.0554052
SE9 2AA,51.4386219,0.0706738
SE9 2PH,51.450204,0.0818771
SE9 3AY,51.4304309,0.0573125
SE9 4EB,51.4269055,0.0465379
SE9 4TJ,51.4360387,0.0457087
SE9 5DL,51.4502846,0.0559166
SE9 5DQ,51.4499455,0.0537137
SE9 6DR,51.4557882,0.0409923
SE9 6SP,51.4566631,0.0511507
SE9 6SR,51.4578425,0.0505558
SE9 6SX,51.4587513,0.0495025
SG1 1EH,51.903747,-0.2025065
SG1 1ES,51.90424,-0.2023996
SG1 1LA,51.8968067,-0.1996586
SG1 1XN,51.8920049,-0.1978886
SG1 2JW,51.9130199,-0.2215903
SG1 3EF,51.9126967,-0.2091717
SG1 3EH,51.9111581,-0.2085205
SG1 4AE,51.9201127,-0.2149406
SG1 5RB,51.9182939,-0.1795609
SG1 5RE,51.9195245,-0.1783187
SG10 6DE,51.8486108,0.0707384
SG12 0QW,51.8186373,-0.0333646
SG12 8AG,51.7881371,0.0054003
SG12 9BX,51.8103186,-0.0290121
SG12 9EE,51.8115231,-0.0322091
SG12 9HW,51.8091126,-0.0300221
SG14 1AB,51.7964455,-0.0752561
SG14 1BN,51.797255,-0.0769184
SG14 1QA,51.7985333,-0.0720636
SG14 1RD,51.797781,-0.0804927
SG14 2DJ,51.8002043,-0.1012459
SG14 3ES,51.8039367,-0.0813481
SG15 6RA,52.0063783,-0.2653747
SG15 6XR,52.023608,-0.2581784
SG17 5DD,52.0381728,-0.3345367
SG17 5LD,52.0355275,-0.3299697
SG18 0JS,52.0869487,-0.263916
SG18 0NA,52.0933475,-0.272879
SG18 8AT,52.0828775,-0.2458306
SG18 8EJ,52.0794519,-0.2476577
SG18 8PW,52.0728907,-0.2436102
SG18 9BT,52.0979265,-0.3002515
SG19 1AA,52.1285801,-0.2885517
SG19 1NA,52.1278466,-0.3000043
SG19 1NX,52.1190531,-0.2857325
SG19 2QT,52.1287535,-0.212969
SG19 2TG,52.1408954,-0.2920692
SG19 3JH,52.1555481,-0.1911377
SG19 3PE,52.1554364,-0.1932327
SG2 0DL,51.9090872,-0.1703524
SG2 0LU,51.9085834,-0.1714923
SG2 7DU,51.8946845,-0.1589762
SG2 8DT,51.8837693,-0.191505
SG2 8ET,51.8819247,-0.1786041
SG2 9SE,51.8923229,-0.1689843
SG2 9XH,51.8925041,-0.1829868
SG3 6EX,51.8661422,-0.1831488
SG4 9SP,51.950348,-0.2719031
SG4 9ST,51.951309,-0.2693778
SG5 1HF,51.9504659,-0.2830306
SG5 1JE,51.949187,-0.2791943
SG5 1PU,51.951435,-0.275198
SG5 1XZ,51.961652,-0.2762862
SG5 2PD,51.9587213,-0.2917534
SG5 3UU,51.9697844,-0.2796282
SG5 4BL,52.0268044,-0.2158116
SG5 4FD,51.9991867,-0.2490895
SG5 4NL,52.0129397,-0.2265636
SG6 1NY,51.9797529,-0.2242925
SG6 1WG,51.9841783,-0.2030453
SG6 2HX,51.9820596,-0.2038582
SG6 3DD,51.9777187,-0.2283334
SG6 3DP,51.977772,-0.227201
SG6 3TS,51.9784851,-0.2308659
SG6 4DZ,51.983426,-0.2425686
SG6 4NB,51.9913682,-0.2265421
SG6 4NG,51.9916382,-0.2253662
SG7 6BN,51.9850815,-0.1863054
SG8 5BA,52.047852,-0.0251829
SG8 5LD,52.0781924,-0.0555705
SG8 5UA,52.0589982,-0.0330207
SG8 6DU,52.083533,0.0161645
SG8 8JW,52.0270533,0.0418151
SG9 9AE,51.9487095,-0.0205487
SG9 9HT,51.9449046,-0.0178062
SK1 1NX,53.4096445,-2.1590276
SK1 1PN,53.4118469,-2.1588703
SK1 1RA,53.410269,-2.1624899
SK1 1RW,53.411061,-2.1617107
SK1 1UA,53.4125601,-2.156496
SK1 1UB,53.4129911,-2.1568286
SK1 2BT,53.4163661,-2.1535009
SK1 2HH,53.4137086,-2.1510691
SK1 3QT,53.4006268,-2.153775
SK1 3RU,53.4071897,-2.1596803
SK1 3UA,53.4023134,-2.1563079
SK1 4HR,53.4056682,-2.1401504
SK1 4LG,53.4019631,-2.1490872
SK10 1BJ,53.2630088,-2.1325466
SK10 1LL,53.2636893,-2.1179466
SK10 2AB,53.2635204,-2.1249773
SK10 2RJ,53.2684031,-2.1141812
SK10 3ET,53.2679349,-2.1547071
SK10 4AL,53.2884226,-2.1529212
SK10 4SZ,53.2639147,-2.2379581
SK10 5JH,53.2963104,-2.1075343
SK11 0TB,53.2373305,-2.1301598
SK11 6AF,53.2595179,-2.1272742
SK11 6AY,53.2603528,-2.128281
SK11 6LT,53.2589893,-2.1256686
SK11 6UZ,53.2587177,-2.1274666
SK11 7EU,53.2576111,-2.1104799
SK11 7SP,53.2439329,-2.1258642
SK11 7XZ,53.2476013,-2.1484293
SK11 8BR,53.2527267,-2.1232222
SK11 8NA,53.2538816,-2.1506844
SK11 8TZ,53.2595172,-2.1579446
SK11 8UA,53.1598,-2.14891923076923
SK12 1AX,53.3485914,-2.1141105
SK12 1JG,53.3470609,-2.1254774
SK12 1RD,53.3489365,-2.1197145
SK12 1RE,53.3486308,-2.1198038
SK12 2DT,53.3593995,-2.0373743
SK13 1AR,53.4627872,-1.9676235
SK13 6NN,53.4395434,-1.969041
SK13 7DD,53.4449748,-1.9496304
SK13 8BH,53.4435466,-1.9519957
SK13 8BS,53.4438238,-1.9484876
SK13 8GN,53.4442319,-1.9576709
SK13 8HB,53.4448176,-1.9621418
SK13 8PN,53.4434365,-1.946576
SK14 1BD,53.4518603,-2.0821333
SK14 1HB,53.4473881,-2.0759816
SK14 2NG,53.452117,-2.074424
SK14 2TA,53.4508481,-2.0768612
SK14 3AU,53.4536475,-2.0258925
SK14 4RN,53.4634416,-2.0758598
SK14 5RF,53.4379089,-2.0699133
SK15 1LH,53.4855422,-2.0639187
SK15 2BJ,53.4824464,-2.0531548
SK15 3LW,53.5037131,-2.0259836
SK16 4JU,53.4794657,-2.0918905
SK16 4QJ,53.4771272,-2.0938893
SK16 5EW,53.4741987,-2.0640974
SK16 5PJ,53.4779188,-2.0807675
SK17 6AA,53.2595691,-1.9087435
SK17 6BZ,53.2591478,-1.9103934
SK17 6DE,53.2588973,-1.9119529
SK17 6DF,53.2595984,-1.9119215
SK17 6EF,53.2556631,-1.9143128
SK17 6EQ,53.2564635,-1.9149258
SK17 8NU,53.2782903,-1.7724559
SK17 9NW,53.2497278,-1.9106078
SK17 9TB,53.2536139,-1.9028658
SK2 5JL,53.3910397,-2.1096982
SK2 6HA,53.393794,-2.1478707
SK2 6JD,53.3926641,-2.1528892
SK2 7BD,53.3866867,-2.145696
SK2 7NL,53.3888188,-2.1365916
SK2 7NR,53.3896247,-2.1392405
SK22 4BS,53.3661109,-2.0012083
SK22 4NG,53.363138,-1.998728
SK23 0EZ,53.3231615,-1.9172406
SK23 0HZ,53.3249267,-1.9095504
SK23 7HT,53.3281688,-1.9837001
SK23 7PB,53.3385325,-1.982675
SK3 0PW,53.3987317,-2.195758
SK3 0RJ,53.4004641,-2.19166
SK3 8TE,53.3852577,-2.1527273
SK3 9AL,53.4016318,-2.1683828
SK4 1JG,53.4161075,-2.1654461
SK4 2BA,53.4105732,-2.1821529
SK4 3BS,53.412342,-2.205509
SK4 4DU,53.4175725,-2.1897209
SK4 4NZ,53.4235328,-2.183352
SK4 5AD,53.4309895,-2.1799526
SK4 5DH,53.428461,-2.1757581
SK4 5JS,53.4338014,-2.1686757
SK5 6AB,53.4381839,-2.1583515
SK5 6QU,53.4519917,-2.1572736
SK5 7AA,53.4370951,-2.1592958
SK5 7AE,53.4367686,-2.1614321
SK5 7EW,53.4342932,-2.1574038
SK5 7HR,53.42689,-2.1548181
SK6 1LJ,53.4266852,-2.0921224
SK6 2AR,53.4232854,-2.115304
SK6 2BN,53.4231214,-2.1175758
SK6 2BT,53.4165937,-2.1282251
SK6 2NA,53.416634,-2.105401
SK6 2NJ,53.4216783,-2.1133736
SK6 2QN,53.4295281,-2.1196554
SK6 3AU,53.4157272,-2.1042102
SK6 4DS,53.4137809,-2.0878218
SK6 6AU,53.4,-2.0714
SK6 6DQ,53.3957529,-2.0695883
SK6 8BH,53.3646579,-2.0753079
SK6 8DN,53.4,-2.0714
SK7 1AW,53.3580665,-2.1666482
SK7 1JP,53.3567023,-2.1651855
SK7 1JR,53.3551212,-2.1645033
SK7 2QW,53.3656479,-2.1570902
SK7 3AB,53.3740158,-2.1574367
SK7 3PG,53.3787207,-2.1473975
SK7 4AG,53.3818294,-2.1249183
SK7 4AW,53.3835363,-2.1258855
SK7 5LD,53.3723799,-2.1273555
SK7 6DG,53.3679168,-2.1142223
SK7 6DT,53.3668293,-2.1141142
SK7 6NF,53.3672724,-2.0900402
SK8 1AE,53.3946516,-2.2161908
SK8 1BJ,53.3943468,-2.2157531
SK8 1DW,53.3931042,-2.2169348
SK8 3BB,53.3761808,-2.2157514
SK8 3HN,53.3655094,-2.2216934
SK8 3QA,53.3701818,-2.2320428
SK8 3QB,53.4,-2.2032
SK8 3QD,53.3703112,-2.2347939
SK8 4ES,53.4,-2.2032
SK8 4NG,53.3918639,-2.2358449
SK8 4NQ,53.3918981,-2.2367173
SK8 5AE,53.3772042,-2.1901124
SK8 5BB,53.3777359,-2.1892429
SK8 5DW,53.3783263,-2.1965512
SK8 5NU,53.387037,-2.1848188
SK8 6AW,53.3734104,-2.2066891
SK8 6NB,53.3647981,-2.1911992
SK8 7AA,53.375421,-2.187092
SK8 7AB,53.3743331,-2.1867327
SK9 1AY,53.3284255,-2.2294437
SK9 1NZ,53.3244617,-2.2339564
SK9 2TA,53.3368841,-2.214862
SK9 3ER,53.3489637,-2.2154936
SK9 3HQ,53.3498974,-2.2160842
SK9 3LQ,53.3499268,-2.2147774
SK9 3PA,53.3504644,-2.2055264
SK9 5EH,53.3255132,-2.2385863
SK9 5JH,53.3223022,-2.2440779
SK9 5NN,53.3320794,-2.2538791
SK9 6EL,53.312439,-2.2539276
SK9 7JT,53.3024263,-2.2360266
SK9 7JX,53.3026944,-2.2368534
SL0 0LR,51.5347457,-0.5320365
SL0 0PU,51.5430269,-0.5212573
SL0 9AE,51.505227,-0.5023519
SL0 9ND,51.5200238,-0.5055421
SL1 1EQ,51.5101666,-0.5986387
SL1 1LE,51.5085578,-0.588947
SL1 1SU,51.508869,-0.578703
SL1 1XW,51.5109082,-0.5907334
SL1 2NJ,51.5064365,-0.606318
SL1 2PN,51.5066814,-0.6049848
SL1 4DX,51.5202065,-0.6325626
SL1 4HR,51.5256016,-0.6387437
SL1 4XP,51.5248142,-0.6160204
SL1 5QS,51.5184168,-0.6449392
SL1 5TD,51.5124961,-0.638385
SL1 6LE,51.5278642,-0.6501224
SL1 7JT,51.5351029,-0.6587611
SL1 9LA,51.5073914,-0.630122
SL2 1BT,51.5261296,-0.615476
SL2 1TZ,51.5280288,-0.6340438
SL2 2LX,51.5320943,-0.6364596
SL2 3PQ,51.5551754,-0.6156185
SL2 3RP,51.5707961,-0.603615
SL2 4BY,51.548962,-0.585462
SL2 5AH,51.5139006,-0.5935666
SL2 5HZ,51.518326,-0.578758
SL2 5JX,51.5176994,-0.5775091
SL3 0JZ,51.4838231,-0.5255637
SL3 7DX,51.5062813,-0.562908
SL3 7HR,51.5014003,-0.5667211
SL3 7TF,51.5056422,-0.5613864
SL3 7UD,51.5021538,-0.5548398
SL3 8BB,51.4993524,-0.5392103
SL3 9HW,51.4809231,-0.5665422
SL4 1RX,51.4827822,-0.6165154
SL4 1TG,51.4822089,-0.6106137
SL4 2QQ,51.4627488,-0.5856961
SL4 2RX,51.4584345,-0.5798991
SL4 3QL,51.5031,-0.6311692307692307
SL4 4JT,51.4778769,-0.64928
SL4 5BB,51.4783713,-0.6360604
SL4 5BD,51.4786174,-0.6371187
SL4 5JR,51.4835492,-0.635157
SL4 6LT,51.4972122,-0.6362761
SL5 0HD,51.391596,-0.6336403
SL5 7HP,51.4107401,-0.6719505
SL5 8QH,51.4240766,-0.6824088
SL5 9NF,51.4009881,-0.6557725
SL6 0NX,51.521936,-0.680073
SL6 0QH,51.5204823,-0.6690494
SL6 1AY,51.5185679,-0.7175612
SL6 1DP,51.5194821,-0.7214127
SL6 1EF,51.5214078,-0.7231893
SL6 1JG,51.5228098,-0.7189988
SL6 1LB,51.522194,-0.7218989
SL6 1LL,51.5217803,-0.721896
SL6 3EW,51.5077037,-0.7431403
SL6 4AQ,51.5218435,-0.7343622
SL6 4QZ,51.5163176,-0.743105
SL6 5AG,51.5202956,-0.7552468
SL6 6DP,51.5234024,-0.7413532
SL6 7NH,51.5359152,-0.7384705
SL6 7UA,51.5389172,-0.7308463
SL6 8AF,51.5231317,-0.7147231
SL6 8AG,51.5240673,-0.7196987
SL6 8NH,51.5242571,-0.7042264
SL6 9BT,51.5578089,-0.7208865
SL7 1AU,51.57121,-0.7759916
SL7 1DD,51.5733497,-0.7750972
SL7 2NB,51.5713136,-0.7781677
SL8 5SS,51.5792774,-0.7122886
SL8 5SX,51.5789385,-0.7109127
SL9 0NP,51.6141872,-0.5564554
SL9 7AX,51.5737609,-0.5319345
SL9 7QA,51.5870033,-0.554892
SL9 8ER,51.588135,-0.553347
SL9 8ES,51.5882158,-0.5511293
SL9 9EW,51.6073962,-0.5584759
SL9 9HE,51.6068815,-0.557568
SM1 1DD,51.3606544,-0.1934545
SM1 1EX,51.3624541,-0.1923638
SM1 1LB,51.3663372,-0.1945812
SM1 1LD,51.3678949,-0.1952957
SM1 2NB,51.3730117,-0.2070055
SM1 3EH,51.3747794,-0.1938755
SM1 4QW,51.3654756,-0.1853781
SM2 5BQ,51.3584733,-0.1913858
SM2 6LE,51.3591312,-0.1920637
SM3 8BD,51.3589378,-0.2164029
SM3 8HB,51.3698173,-0.2263674
SM3 8JR,51.3716902,-0.2277174
SM3 8RQ,51.3579473,-0.2157232
SM3 9AA,51.3720736,-0.2257199
SM3 9BY,51.3761709,-0.2219405
SM3 9HB,51.3850034,-0.2120124
SM4 4AJ,51.4026649,-0.2096559
SM4 5BL,51.401837,-0.1961309
SM4 5HP,51.4006793,-0.195702
SM4 5HT,51.4025108,-0.1931714
SM4 5LN,51.4013398,-0.1918806
SM4 5RL,51.3954528,-0.1932483
SM4 6SE,51.390065,-0.1972551
SM5 1AD,51.3840541,-0.189429
SM5 1AG,51.3830493,-0.1884195
SM5 2DS,51.3730318,-0.1687718
SM5 2RR,51.3741026,-0.1768902
SM5 3AG,51.3651255,-0.1612006
SM5 3JG,51.3549221,-0.1625571
SM5 3NP,51.356918,-0.1734504
SM6 0AT,51.3607758,-0.1499554
SM6 0HU,51.3591544,-0.1503511
SM6 0LY,51.358807,-0.1499916
SM6 7AN,51.3790132,-0.1556722
SM6 7HF,51.3806186,-0.1559669
SM6 7HX,51.368446,-0.155048
SM6 9AA,51.358373,-0.1464326
SM6 9AY,51.3589468,-0.1434793
SM6 9DA,51.3534236,-0.1343243
SM6 9HG,51.3531769,-0.1340758
SM7 1PB,51.3273825,-0.2152161
SM7 2LX,51.3222726,-0.2021533
SM7 2NB,51.3229554,-0.1985959
SM7 2NL,51.3229988,-0.2008332
SM7 2NN,51.3228288,-0.1997204
SN1 1BB,51.5619109,-1.7843596
SN1 1JQ,51.5611918,-1.7844784
SN1 1LD,51.561162,-1.786193
SN1 1LF,51.5604838,-1.78578
SN1 1SQ,51.559109,-1.782894
SN1 1UG,51.5592449,-1.78192
SN1 2EH,51.5682208,-1.7737543
SN1 2LY,51.5590013,-1.7767138
SN1 3DQ,51.557839,-1.7801958
SN1 3EG,51.5517034,-1.7736198
SN1 4NG,51.5546959,-1.7973315
SN1 7BX,51.5448309,-1.8071379
SN10 1AG,51.3521834,-1.9928429
SN10 1DN,51.3523991,-1.992369
SN10 1LA,51.3528665,-1.9890948
SN10 1QG,51.3517419,-2.0156173
SN10 2SD,51.3643819,-1.9715399
SN10 4AF,51.2866498,-1.9786998
SN11 0HT,51.4379367,-2.0028287
SN11 8JG,51.4387909,-2.0022677
SN11 9UP,51.4466217,-2.0144271
SN12 6LL,51.3752635,-2.1390665
SN12 6LP,51.3755516,-2.1387944
SN12 6LS,51.3728178,-2.1390304
SN12 6TA,51.3544309,-2.1219862
SN12 7HS,51.3763053,-2.1241851
SN12 7NB,51.3724293,-2.1329236
SN12 7NY,51.3685097,-2.1322658
SN12 8AB,51.3773021,-2.1412278
SN12 8LQ,51.3745592,-2.148805
SN13 0HL,51.4318902,-2.1862768
SN13 8AA,51.4149158,-2.2566812
SN13 8NQ,51.4154841,-2.2517235
SN13 9BQ,51.431323,-2.187732
SN13 9DA,51.4341206,-2.1969311
SN13 9NX,51.4247921,-2.2046431
SN14 0BJ,51.4490738,-2.1479107
SN14 0JH,51.459678,-2.137884
SN14 0JW,51.4641735,-2.1381279
SN14 0PW,51.4567485,-2.1439345
SN14 6DP,51.537094,-2.1528533
SN14 6UZ,51.4782162,-2.1320939
SN15 1DZ,51.4707667,-2.1196334
SN15 1EQ,51.4611836,-2.1177371
SN15 1EX,51.4598264,-2.117273
SN15 1JB,51.4640177,-2.1160314
SN15 3JP,51.459343,-2.1150695
SN15 3SY,51.4475858,-2.1012402
SN15 3WL,51.458397,-2.1169383
SN15 4PP,51.5077958,-1.9657889
SN15 4PS,51.5069685,-1.9654869
SN15 5EL,51.5422167,-2.0534914
SN16 9AU,51.5833326,-2.0977467
SN16 9FS,51.580963,-2.0926904
SN16 9JS,51.5885544,-2.1003127
SN2 1AH,51.5848226,-1.7756925
SN2 1AQ,51.5808947,-1.7763757
SN2 1DH,51.5700864,-1.8009857
SN2 2AG,51.5661564,-1.8005556
SN2 2DJ,51.5677707,-1.8088588
SN2 2PF,51.580548,-1.7984145
SN2 7QQ,51.5896662,-1.7650738
SN2 7SE,51.5971715,-1.7683989
SN2 8AG,51.5728125,-1.7769204
SN2 8DA,51.5718193,-1.7747753
SN25 1QQ,51.5923423,-1.8077598
SN25 1UH,51.5943738,-1.8246414
SN25 2LR,51.6028092,-1.8139965
SN25 3DQ,51.582979,-1.8003666
SN25 4BG,51.5973642,-1.8051689
SN25 4FD,51.6046474,-1.7947415
SN25 4YX,51.5989006,-1.7940166
SN3 2LR,51.5892,-1.7194
SN3 3BJ,51.5892,-1.7194
SN3 3RA,51.5698011,-1.7462607
SN3 3SG,51.570804,-1.753789
SN3 3TX,51.5892,-1.7194
SN3 4EW,51.5768913,-1.7284284
SN3 4RS,51.5800514,-1.7224927
SN3 4UA,51.5889709,-1.754829
SN3 5AA,51.5673928,-1.7387285
SN3 6HP,51.5478619,-1.7300721
SN4 0NG,51.5165023,-1.7311508
SN4 0NR,51.516864,-1.7242888
SN4 7AU,51.5432219,-1.9018828
SN4 7AX,51.5423974,-1.9051578
SN4 8ES,51.5501901,-1.8914407
SN4 8LA,51.5479437,-1.8930901
SN4 8NE,51.5420493,-1.8876822
SN4 9JX,51.5225129,-1.7957879
SN4 9LN,51.5245426,-1.7944095
SN5 5AP,51.5769263,-1.8405531
SN5 5PY,51.5678495,-1.8372953
SN5 7AA,51.5580717,-1.810515
SN5 7DL,51.5583603,-1.8286599
SN5 8LY,51.5512633,-1.8393735
SN5 8UB,51.5481064,-1.8523494
SN6 6BX,51.6419894,-1.8560916
SN6 6JR,51.6380806,-1.8372324
SN6 7AG,51.6304463,-1.7107143
SN6 7AJ,51.6289068,-1.7099006
SN6 7DB,51.6286245,-1.7120839
SN6 7DE,51.6279326,-1.7122616
SN6 7DN,51.6332872,-1.7142361
SN6 8AA,51.5984232,-1.6555216
SN6 8TQ,51.6147147,-1.6373597
SN7 7BP,51.6521725,-1.5831605
SN7 7GQ,51.6502481,-1.575561
SN7 8LA,51.6785,-1.5553421052631582
SN7 8NH,51.6361515,-1.5048184
SN8 1AA,51.420911,-1.730424
SN8 2DQ,51.4808242,-1.6178151
SN8 3DZ,51.2873583,-1.652188
SN8 4AE,51.4172802,-1.7232484
SN9 5AQ,51.3399397,-1.7628339
SN9 5EX,51.3403328,-1.766019
SN9 5HH,51.3350027,-1.7670222
SN9 6EA,51.2948389,-1.8079849
SO14 0BJ,50.9101623,-1.3989687
SO14 1PF,50.9063013,-1.3965863
SO14 1PG,50.9055907,-1.3965529
SO14 2BY,50.9020717,-1.4047327
SO14 2DF,50.900769,-1.403725
SO14 2EA,50.8982021,-1.4041848
SO14 3JS,50.911,-1.392
SO14 6RP,50.91971,-1.3967687
SO14 7DZ,50.9044275,-1.4047027
SO14 7EG,50.9057355,-1.4072602
SO15 0JU,50.9141882,-1.4513775
SO15 1BA,50.9039325,-1.4099283
SO15 1GW,50.9077187,-1.4135642
SO15 1QA,50.9044251,-1.4077604
SO15 2AG,50.9117065,-1.4037422
SO15 2DB,50.9118612,-1.4058596
SO15 3EZ,50.9109045,-1.4194697
SO15 3FJ,50.914655,-1.4232211
SO15 3GF,50.9152728,-1.431848
SO15 3JD,50.9192613,-1.4291534
SO15 5AB,50.9039,-1.4196750000000002
SO15 5LL,50.9237472,-1.4344339
SO15 5PB,50.9229975,-1.431882
SO15 7PH,50.9328859,-1.4184278
SO15 8TA,50.9156117,-1.4387004
SO15 OSD,50.9039,-1.4196750000000002
SO16 0XH,50.9450323,-1.4649641
SO16 2JA,50.9393075,-1.3784686
SO16 3AY,50.9383229,-1.3912906
SO16 3BE,50.9382931,-1.3855981
SO16 3EG,50.9441382,-1.3873146
SO16 3HG,50.9379827,-1.395038
SO16 4QE,50.923653,-1.445728
SO16 4QF,50.9201219,-1.4568845
SO16 6LN,50.9396015,-1.4271824
SO16 8HY,50.9409368,-1.4486433
SO16 9GH,50.9277579,-1.4533238
SO16 9GJ,50.9327298,-1.4493095
SO17 2FX,50.9238105,-1.3950226
SO17 2LB,50.9267565,-1.3908866
SO18 1FX,50.923329,-1.3753095
SO18 1NN,50.9246348,-1.3756619
SO18 3RA,50.932889,-1.3523701
SO18 4QA,50.9262223,-1.364884
SO18 5RR,50.9146888,-1.3606312
SO18 5RS,50.9143609,-1.3615177
SO18 5TP,50.9147873,-1.3379696
SO18 5TQ,50.9144461,-1.3364808
SO18 6PH,50.9210257,-1.3552236
SO18 6PJ,50.9216199,-1.3537216
SO18 6TG,50.9167047,-1.3592807
SO19 1BJ,50.8990887,-1.3479614
SO19 1BZ,50.9030007,-1.3400139
SO19 2BN,50.9093181,-1.3602354
SO19 2EQ,50.9017134,-1.367379
SO19 6FD,50.9121463,-1.3384622
SO19 6HQ,50.9041264,-1.3323894
SO19 7GP,50.9001057,-1.3777817
SO19 8JS,50.9018844,-1.3558861
SO19 8NE,50.9061971,-1.3407368
SO19 9AT,50.8941901,-1.3499919
SO19 9AU,50.8882206,-1.3551362
SO19 9BU,50.8968456,-1.3785787
SO19 9DY,50.8969594,-1.3796721
SO19 9GR,50.9045,-1.3670749999999998
SO20 6EU,51.1141589,-1.4911434
SO21 1UU,50.9931809,-1.3141568
SO22 4QB,51.0462638,-1.3393361
SO22 6EG,51.0754947,-1.3372215
SO22 6EL,51.0742513,-1.3367968
SO22 6JN,51.0822891,-1.3334126
SO23 7BT,51.068516,-1.3183394
SO23 7ND,51.1034158,-1.3047434
SO23 7RS,51.0692,-1.293259
SO23 7UD,51.0717401,-1.2948986
SO23 8AQ,51.0626671,-1.3115327
SO23 8QY,51.0630317,-1.3123693
SO23 8SD,51.0665388,-1.3169841
SO24 9AQ,51.0911888,-1.1611795
SO24 9BT,51.0898866,-1.1639303
SO30 2DN,50.9153916,-1.2575179
SO30 2EA,50.9144814,-1.271487
SO30 2FU,50.9165756,-1.2903031
SO30 2UH,50.922477,-1.311725
SO30 2US,50.9258855,-1.3026824
SO30 2ZS,50.9123,-1.30265
SO30 3AA,50.9281132,-1.3393884
SO30 3DS,50.9276515,-1.3341018
SO30 4FN,50.9140529,-1.3029446
SO30 4FQ,50.9142671,-1.2996554
SO31 4HA,50.858573,-1.3142713
SO31 4JT,50.8621312,-1.3292521
SO31 5AF,50.8739151,-1.3505723
SO31 5DG,50.8750996,-1.3549761
SO31 6DX,50.8635783,-1.2749801
SO31 7GE,50.8717321,-1.2673782
SO31 7GH,50.8723563,-1.2679795
SO31 8GN,50.8948855,-1.3205066
SO31 9HW,50.853514,-1.2967723
SO31 9NZ,50.8548501,-1.2741209
SO32 1AA,50.9540895,-1.2126958
SO32 1AB,50.9545007,-1.2123329
SO32 1BA,50.9541229,-1.2149874
SO32 1BJ,50.9560139,-1.2234412
SO40 2NN,50.9235611,-1.577508
SO40 2SQ,50.9291971,-1.5144643
SO40 3AG,50.9182584,-1.4862258
SO40 3DG,50.9184032,-1.4925975
SO40 3LL,50.9263407,-1.5002941
SO40 3ZA,50.9180423,-1.4882198
SO40 8AD,50.9226562,-1.5223573
SO40 8JT,50.9165835,-1.5151218
SO40 9DQ,50.9155942,-1.4856719
SO41 0FN,50.7624436,-1.6170575
SO41 0GL,50.7586855,-1.62283
SO41 0JQ,50.7467815,-1.5889084
SO41 0LH,50.7352059,-1.6173786
SO41 0QG,50.7253927,-1.5877212
SO41 8GN,50.7537211,-1.5609919
SO41 8XN,50.7717597,-1.5513642
SO41 9AP,50.7589947,-1.5409806
SO41 9GF,50.7571578,-1.5495898
SO41 9NE,50.7572584,-1.5477175
SO42 7RA,50.8196091,-1.5778073
SO42 7RB,50.8190609,-1.5779116
SO43 7BH,50.8725197,-1.5724835
SO45 1WE,50.8173709,-1.3721527
SO45 1XA,50.8189606,-1.3734516
SO45 2LG,50.8315686,-1.3802549
SO45 2NZ,50.8333549,-1.3830429
SO45 2PA,50.8364761,-1.3865946
SO45 5GS,50.860954,-1.4004679
SO45 5GT,50.8593188,-1.4042682
SO45 5JA,50.8633659,-1.4332461
SO45 6AG,50.870134,-1.3984459
SO45 6EB,50.8675147,-1.397968
SO50 4EL,50.9705358,-1.3499385
SO50 4HP,50.9794612,-1.3492156
SO50 4QP,50.9778663,-1.3600208
SO50 5LA,50.9688361,-1.3531665
SO50 5PN,50.9668578,-1.3531655
SO50 5SG,50.9668578,-1.3531655
SO50 6LA,50.9706681,-1.3414627
SO50 6LH,50.9663714,-1.3291055
SO50 6LS,50.9708296,-1.3366181
SO50 7HD,50.9777427,-1.3023051
SO50 8GB,50.9683739,-1.3040262
SO50 9FH,50.96983,-1.3523979
